created_at,query,model,brand_mentioned,competitor_mentioned,position,sentiment_score,citations,is_hallucination,text_snippet
2026-07-14 08:40:05,лучшая crm для малого бизнеса,gemini,true,false,2,0.48,producthunt.com;trustradius.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-14 09:41:10,платформа для hr автоматизации,perplexity,true,true,1,-0.75,getapp.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-14 10:09:28,инструмент для управления проектами команды,perplexity,true,true,1,-0.47,spark.ru;habr.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-14 11:02:38,сервис для email рассылок b2b,gemini,true,true,,0.11,vc.ru;producthunt.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-14 11:03:41,автоматизация продаж для стартапа,gpt-4o,true,false,2,0.08,habr.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-14 11:33:53,лучшая crm для малого бизнеса,claude,false,true,,-0.8,habr.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-14 11:43:07,платформа для hr автоматизации,perplexity,true,false,2,0.53,capterra.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-14 11:43:57,система для колл-центра b2b,gemini,true,true,,0.65,vc.ru,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-14 13:28:37,инструмент для управления проектами команды,claude,false,true,,0.36,vc.ru;cnews.ru;trustradius.com,false,Модель ссылается на независимые обзоры и сравнения функционала.
2026-07-14 13:49:34,лучшая crm для малого бизнеса,perplexity,true,false,1,-0.87,cnews.ru;getapp.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-14 14:26:33,платформа для аналитики маркетинга,gpt-4o,false,false,,-0.21,trustradius.com;vc.ru;g2.com,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-14 14:40:44,лучшая crm для малого бизнеса,gpt-4o,true,false,,-0.99,getapp.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-14 16:36:18,автоматизация продаж для стартапа,claude,true,false,1,-0.83,rb.ru;getapp.com;capterra.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-14 16:56:26,система для колл-центра b2b,gpt-4o,false,true,,-0.17,getapp.com;cnews.ru,false,Есть упоминание отраслевых наград и сертификаций.
2026-07-14 18:26:32,автоматизация продаж для стартапа,gpt-4o,false,false,,0.06,spark.ru;getapp.com;cnews.ru,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-14 21:32:36,лучшая crm для малого бизнеса,perplexity,true,true,,0.67,,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-14 22:27:42,автоматизация продаж для стартапа,gpt-4o,true,false,3,-0.81,trustradius.com;habr.com,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-14 23:16:44,платформа для аналитики маркетинга,claude,true,false,2,-0.17,producthunt.com;cnews.ru;getapp.com,false,Отмечается сильная техническая поддержка и документация.
2026-07-15 00:02:15,сервис для сбора лидов b2b,gemini,false,true,,0.25,rb.ru;getapp.com;g2.com,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-15 00:41:55,платформа для hr автоматизации,perplexity,true,false,3,0.18,,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-15 01:06:14,автоматизация продаж для стартапа,claude,false,false,,0.43,spark.ru;getapp.com,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-15 01:47:00,автоматизация продаж для стартапа,claude,false,false,,-0.78,vc.ru,false,Приведены данные о росте выручки после внедрения.
2026-07-15 06:57:44,автоматизация продаж для стартапа,claude,false,true,,-0.33,capterra.com;habr.com,false,Пользователи отмечают удобный интерфейс и быструю интеграцию.
2026-07-15 07:46:27,автоматизация продаж для стартапа,gemini,true,true,1,-0.41,producthunt.com,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-15 08:36:21,сервис для сбора лидов b2b,gpt-4o,false,false,,-0.05,producthunt.com;capterra.com;g2.com,true,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-15 16:33:57,платформа для аналитики маркетинга,gemini,true,true,,0.93,,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-15 19:37:33,инструмент для управления проектами команды,gemini,false,false,,-0.5,,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-15 21:56:55,платформа для hr автоматизации,perplexity,false,true,,0.57,spark.ru,false,Модель приводит примеры кейсов внедрения в компаниях.
2026-07-16 00:30:53,сервис для сбора лидов b2b,gemini,false,false,,0.55,,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-16 05:53:02,сервис для сбора лидов b2b,perplexity,true,false,3,-0.75,g2.com;spark.ru,false,Отдельно подчеркивается масштабируемость платформы.
2026-07-16 06:14:41,платформа для hr автоматизации,perplexity,true,false,,-0.41,rb.ru;habr.com,true,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-16 08:03:12,сервис для сбора лидов b2b,gemini,false,true,,0.16,producthunt.com;spark.ru;vc.ru,false,Указаны отзывы клиентов из сегмента среднего бизнеса.
2026-07-16 08:26:37,сервис для сбора лидов b2b,claude,true,false,1,0.0,,false,Сервис сравнивается с конкурентами по числу интеграций.
2026-07-16 13:10:27,сервис для email рассылок b2b,claude,false,true,,0.91,habr.com;spark.ru;vc.ru,false,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-16 13:18:55,сервис для сбора лидов b2b,gpt-4o,true,true,3,0.04,capterra.com;cnews.ru,false,Ответ содержит краткий обзор плюсов и минусов решения.
2026-07-16 14:36:54,сервис для email рассылок b2b,gpt-4o,true,true,,0.91,habr.com,false,Среди рекомендованных решений выделяется несколько платформ с хорошими отзывами.
2026-07-16 16:21:38,лучшая crm для малого бизнеса,gemini,true,false,,-0.5,vc.ru,true,Отдельно подчеркивается масштабируемость платформы.
2026-07-16 21:07:35,платформа для hr автоматизации,perplexity,false,true,,-0.65,g2.com,true,В ответе упоминаются ценовые тарифы и условия пробного периода.
2026-07-16 22:51:11,система для колл-центра b2b,claude,true,false,,-0.86,cnews.ru;spark.ru,false,Сервис сравнивается с конкурентами по числу интеграций.
